expense_id,team_id,expense_created_at,review_status,purchase_type,amount_value,amount_currency,merchant_country,has_note,category
21835,56284,2023-07-27 19:46:09.551000+00:00,NOT_REQUIRED,IN_STORE,10.82818,GBP,GB,0,Events
33148,5240,2023-09-21 10:56:00.877000+00:00,NOT_REQUIRED,IN_STORE,201.027,DKK,DK,0,Events
5002,90684,2023-12-15 14:51:41.721000+00:00,WAITING_FOR_REVIEWER,ONLINE,32.66244,GBP,GB,1,Events
6686,14343,2023-08-24 12:30:50.856000+00:00,OK,IN_STORE,364.92033999999995,GBP,GB,0,Events
68616,90684,2023-11-15 12:52:10.827000+00:00,OK,IN_STORE,15.418,EUR,PT,1,Events
25263,22975,2023-08-31 16:35:44.471000+00:00,NOT_REQUIRED,IN_STORE,45.42379999999999,GBP,GB,0,Events
30772,22975,2023-03-21 08:26:56.586000+00:00,NOT_REQUIRED,IN_STORE,16.011,EUR,FR,1,Events
58589,8349,2023-11-16 08:39:21.049000+00:00,OK,IN_STORE,61.07899999999999,GBP,GB,0,Events
64100,19445,2023-05-17 17:47:36.281000+00:00,NOT_REQUIRED,IN_STORE,68.195,GBP,GB,0,Events
93099,22975,2023-11-09 09:12:37.879000+00:00,OK,IN_STORE,28.701199999999996,GBP,GB,0,Events
66721,19445,2023-12-12 12:59:33.238000+00:00,NOT_REQUIRED,IN_STORE,9.013599999999999,EUR,ES,0,Events
76580,19445,2023-11-03 10:08:26.022000+00:00,OK,IN_STORE,127.95754,EUR,PT,0,Events
43501,19445,2023-11-03 13:47:32.252000+00:00,OK,ONLINE,33.84844,GBP,NL,0,Events
86763,14343,2023-03-13 15:15:54.707000+00:00,OK,ONLINE,61.07899999999999,GBP,GB,0,Events
22282,14343,2023-01-19 17:20:06.633000+00:00,NOT_REQUIRED,IN_STORE,12.690199999999999,GBP,GB,0,Events
37139,19445,2023-03-23 16:33:30.926000+00:00,NOT_REQUIRED,IN_STORE,132.72526,GBP,GB,0,Events
91725,64746,2023-06-14 12:01:59.379000+00:00,NOT_REQUIRED,IN_STORE,3.9731,GBP,GB,0,Events
33405,81975,2023-01-18 20:03:55.991000+00:00,NOT_REQUIRED,IN_STORE,215.5555,GBP,GB,0,Events
63068,8349,2023-03-23 21:30:46.154000+00:00,NOT_REQUIRED,IN_STORE,11.17212,GBP,GB,0,Events
11069,14343,2023-05-17 18:02:51.431000+00:00,OK,IN_STORE,81.834,EUR,ES,0,Events
7108,19445,2023-02-09 17:05:10.550000+00:00,WAITING_FOR_EXPENSE_OWNER,IN_STORE,7.116,GBP,GB,1,Events
45162,19445,2023-03-24 09:49:58.163000+00:00,NOT_REQUIRED,IN_STORE,12.3344,GBP,GB,1,Events
30458,22975,2023-07-19 13:51:11.396000+00:00,WAITING_FOR_REVIEWER,IN_STORE,167.84272,EUR,FR,0,Events
99952,90684,2023-02-02 15:14:36.720000+00:00,NOT_REQUIRED,IN_STORE,20.0434,GBP,GB,0,Events
8740,19445,2023-10-12 17:09:22.241000+00:00,OK,IN_STORE,160.10999999999999,EUR,DE,0,Events
86666,14343,2023-02-23 18:32:09.768000+00:00,NOT_REQUIRED,IN_STORE,27.2187,GBP,GB,0,Events
85670,19445,2023-06-21 11:37:34.216000+00:00,NOT_REQUIRED,IN_STORE,11.800699999999999,GBP,GB,0,Events
3462,54393,2023-07-26 10:09:50.689000+00:00,NOT_REQUIRED,IN_STORE,10.081,EUR,PT,0,Events
82753,8349,2023-10-31 18:04:19.138000+00:00,OK,ONLINE,130.73278,GBP,GB,0,Events
84985,8349,2023-02-01 18:28:03.195000+00:00,WAITING_FOR_REVIEWER,IN_STORE,150.029,EUR,FR,1,Events
47640,19445,2023-04-20 22:15:39.426000+00:00,OK,IN_STORE,2221.27126,GBP,GB,0,Events
40638,8349,2023-11-14 22:23:04.439000+00:00,NOT_REQUIRED,IN_STORE,161.16553999999996,EUR,PT,0,Events
11336,54795,2023-01-26 13:48:34.873000+00:00,WAITING_FOR_REVIEWER,ONLINE,148.46348,GBP,GB,0,Events
14942,14343,2023-10-24 16:20:27.404000+00:00,OK,IN_STORE,11.385599999999998,EUR,PT,0,Events
25255,90684,2023-10-24 10:18:38.021000+00:00,NOT_REQUIRED,ONLINE,54.06974,GBP,NO,1,Events
96851,8349,2023-05-16 12:43:21.285000+00:00,WAITING_FOR_REVIEWER,ONLINE,252.618,GBP,GB,1,Events
5186,19445,2023-07-26 17:33:00.979000+00:00,NOT_REQUIRED,IN_STORE,28.345399999999998,GBP,GB,0,Events
21804,19445,2023-06-01 15:36:03.465000+00:00,NOT_REQUIRED,IN_STORE,31.5476,GBP,GB,0,Events
65490,19445,2023-08-09 18:48:31.957000+00:00,NOT_REQUIRED,IN_STORE,34.986999999999995,GBP,GB,1,Events
93465,62531,2023-06-20 14:30:34.516000+00:00,NOT_SET,ONLINE,10.662139999999999,GBP,GB,0,Events
22686,19445,2023-10-21 05:57:12.087000+00:00,OK,ONLINE,62.668240000000004,EUR,LU,0,Events
91445,14343,2023-03-09 13:34:00.857000+00:00,OK,ONLINE,50.63034,EUR,ES,0,Events
9439,19445,2023-06-19 18:37:26.695000+00:00,NOT_REQUIRED,ONLINE,107.34486,GBP,GB,0,Events
10551,56284,2023-07-14 17:32:26.171000+00:00,NOT_REQUIRED,IN_STORE,35.4614,GBP,GB,0,Events
74949,19445,2023-06-28 19:26:47.501000+00:00,NOT_REQUIRED,IN_STORE,201.80975999999998,EUR,DE,0,Events
6081,19445,2023-09-17 14:21:10.403000+00:00,WAITING_FOR_REVIEWER,ONLINE,59.85742,GBP,GB,0,Events
16316,39913,2023-01-26 16:20:25.729000+00:00,NOT_REQUIRED,IN_STORE,9.6659,GBP,GB,0,Events
8031,88729,2023-10-03 11:54:25.901000+00:00,OK,IN_STORE,42.696,GBP,GB,0,Events
88158,19445,2023-05-03 19:08:28.437000+00:00,NOT_REQUIRED,ONLINE,35.44954,GBP,GB,1,Events
16844,19445,2023-10-19 13:53:15.852000+00:00,WAITING_FOR_EXPENSE_OWNER,IN_STORE,87.2896,GBP,GB,0,Events
90360,8349,2023-08-17 13:06:47.976000+00:00,NOT_REQUIRED,IN_STORE,49.6934,GBP,GB,0,Events
96779,64746,2023-06-14 11:55:46.638000+00:00,NOT_REQUIRED,IN_STORE,3.7952,GBP,GB,0,Events
79548,14343,2023-09-28 20:28:02.135000+00:00,OK,IN_STORE,71.16,GBP,GB,0,Events
30640,62531,2023-08-20 14:20:58.743000+00:00,NOT_SET,ONLINE,10.662139999999999,GBP,GB,0,Events
60415,19445,2023-06-19 15:09:17.171000+00:00,NOT_REQUIRED,IN_STORE,25.8548,GBP,GB,0,Events
24770,19445,2023-02-13 20:32:04.665000+00:00,NOT_REQUIRED,ONLINE,106.74,GBP,GB,0,Events
85410,19445,2023-10-30 18:16:41.521000+00:00,OK,IN_STORE,807.6659999999999,SEK,SE,0,Events
72210,54393,2023-09-20 19:35:54.317000+00:00,WAITING_FOR_REVIEWER,IN_STORE,372.99699999999996,EUR,PT,0,Events
74457,39846,2023-10-31 13:03:53.523000+00:00,OK,IN_STORE,93.3975,EUR,PT,0,Events
68051,14343,2023-09-26 15:01:54.643000+00:00,OK,IN_STORE,16.604,EUR,ES,0,Events
84412,56284,2023-04-12 19:11:47.562000+00:00,NOT_REQUIRED,IN_STORE,54.91179999999999,GBP,GB,0,Events
68047,90684,2023-02-02 15:13:20.865000+00:00,NOT_REQUIRED,IN_STORE,8.1834,GBP,GB,0,Events
26865,19445,2023-05-16 19:53:14.244000+00:00,NOT_REQUIRED,IN_STORE,1486.058,DKK,DK,0,Events
56530,7452,2023-03-14 21:36:31.671000+00:00,WAITING_FOR_REVIEWER,IN_STORE,94.53605999999999,GBP,GB,0,Events
92432,19445,2023-10-10 12:13:45.847000+00:00,OK,IN_STORE,38.023160000000004,GBP,GB,0,Events
94748,54795,2023-01-19 20:54:13.518000+00:00,NOT_REQUIRED,IN_STORE,302.43,GBP,GB,0,Events
57049,19445,2023-08-03 15:55:22.999000+00:00,NOT_REQUIRED,IN_STORE,15.7145,GBP,GB,0,Events
35949,19445,2023-05-10 21:05:16.098000+00:00,NOT_REQUIRED,IN_STORE,91.91499999999999,EUR,PT,0,Events
55416,19445,2023-11-24 15:57:55.151000+00:00,OK,ONLINE,9.12034,EUR,NL,0,Events
49406,19445,2023-07-20 18:04:46.181000+00:00,NOT_REQUIRED,IN_STORE,525.1015,EUR,PT,0,Events
79104,19445,2023-12-06 12:48:38.432000+00:00,WAITING_FOR_REVIEWER,IN_STORE,42.696,GBP,GB,1,Events
3889,64746,2023-06-13 10:20:51.930000+00:00,NOT_REQUIRED,IN_STORE,5.96558,GBP,GB,0,Events
48884,19445,2023-07-05 16:08:10.880000+00:00,NOT_REQUIRED,IN_STORE,39.2566,GBP,GB,1,Events
27451,90684,2023-12-12 18:05:02.083000+00:00,NOT_REQUIRED,IN_STORE,30.836,EUR,PT,0,Events
85652,46694,2023-01-13 13:21:40.178000+00:00,NOT_REQUIRED,IN_STORE,69.0252,EUR,PT,0,Events
6620,62531,2023-10-20 14:22:09.500000+00:00,NOT_SET,ONLINE,10.662139999999999,GBP,GB,1,Events
47411,90684,2023-11-23 21:44:58.985000+00:00,NOT_SET,IN_STORE,35.224199999999996,GBP,GB,0,Events
74954,19445,2023-07-26 21:43:06.120000+00:00,NOT_REQUIRED,IN_STORE,96.066,GBP,GB,0,Events
10795,46912,2023-07-27 16:40:55.635000+00:00,NOT_REQUIRED,IN_STORE,22.534,EUR,PT,0,Events
17973,14343,2023-03-08 14:54:13.865000+00:00,NOT_REQUIRED,IN_STORE,11.86,GBP,GB,0,Events
17576,19445,2023-10-24 09:48:37.367000+00:00,NOT_REQUIRED,IN_STORE,16.604,GBP,GB,1,Events
73350,90684,2023-07-05 15:07:52.384000+00:00,NOT_REQUIRED,IN_STORE,13.876199999999999,GBP,GB,0,Events
49823,88729,2023-10-03 11:53:22.258000+00:00,OK,IN_STORE,16.604,GBP,GB,0,Events
25298,8349,2023-04-19 11:08:25.784000+00:00,NOT_REQUIRED,IN_STORE,42.102999999999994,EUR,PT,0,Events
41302,56284,2023-07-27 19:47:21.591000+00:00,NOT_REQUIRED,IN_STORE,10.82818,GBP,GB,0,Events
69009,19445,2023-02-23 15:16:53.582000+00:00,WAITING_FOR_REVIEWER,IN_STORE,127.36453999999999,GBP,GB,0,Events
96917,8349,2023-12-14 10:33:14.644000+00:00,NOT_REQUIRED,ONLINE,77.0307,GBP,GB,1,Events
36304,19445,2023-05-17 18:33:09.134000+00:00,NOT_REQUIRED,IN_STORE,14.469199999999999,GBP,GB,0,Events
79014,19445,2023-10-18 21:42:12.298000+00:00,OK,IN_STORE,604.5042,EUR,ES,1,Events
915,90684,2023-05-04 14:15:44.977000+00:00,NOT_REQUIRED,IN_STORE,17.8493,GBP,GB,0,Events
11923,7452,2023-02-07 19:45:00.543000+00:00,OK,IN_STORE,354.44796,GBP,GB,0,Events
46079,19445,2023-09-18 04:15:21.312000+00:00,NOT_SET,IN_STORE,59.85742,GBP,GB,0,Events
36907,89223,2023-11-22 19:12:52.727000+00:00,WAITING_FOR_REVIEWER,IN_STORE,527.77,DKK,DK,0,Events
89405,19445,2023-11-02 13:25:03.322000+00:00,OK,IN_STORE,43.6448,EUR,PT,0,Events
50634,19445,2023-06-14 12:20:30.318000+00:00,NOT_REQUIRED,ONLINE,45.49496,GBP,GB,0,Events
37758,19445,2023-05-18 19:55:00.424000+00:00,NOT_REQUIRED,IN_STORE,153.8242,GBP,GB,0,Events
27679,19445,2023-03-21 10:36:56.897000+00:00,NOT_REQUIRED,IN_STORE,16.1296,GBP,GB,0,Events
49049,19445,2023-08-30 15:04:40.454000+00:00,OK,IN_STORE,4.0324,GBP,GB,0,Events
48704,90684,2023-07-04 14:47:42.232000+00:00,NOT_REQUIRED,IN_STORE,7.3532,GBP,GB,0,Events
13087,19445,2023-06-01 16:23:36.322000+00:00,NOT_REQUIRED,IN_STORE,33.682399999999994,GBP,GB,0,Events
70128,19445,2023-08-16 16:25:53.946000+00:00,NOT_REQUIRED,IN_STORE,355.79999999999995,DKK,DK,0,Events
90055,7452,2023-10-23 19:52:06.252000+00:00,WAITING_FOR_REVIEWER,IN_STORE,236.607,EUR,PT,0,Events
33063,8349,2023-07-27 19:23:00.291000+00:00,NOT_REQUIRED,IN_STORE,14.232,GBP,GB,1,Events
41359,8349,2023-10-04 15:12:48.105000+00:00,WAITING_FOR_EXPENSE_OWNER,ONLINE,202.3909,GBP,GB,1,Events
23315,19445,2023-08-09 16:48:24.810000+00:00,NOT_REQUIRED,IN_STORE,39.138,GBP,GB,1,Events
49223,90684,2023-12-12 20:51:18.820000+00:00,NOT_REQUIRED,IN_STORE,258.65474,GBP,PT,0,Events
54401,88729,2023-07-25 11:44:47.080000+00:00,WAITING_FOR_REVIEWER,ONLINE,121.68359999999998,GBP,GB,0,Events
984,19445,2023-11-28 15:46:41.959000+00:00,OK,IN_STORE,31.073199999999996,GBP,GB,0,Events
17147,19445,2023-08-17 13:25:36.236000+00:00,NOT_REQUIRED,ONLINE,71.16,GBP,SK,0,Events
66084,96492,2023-04-27 14:09:45.499000+00:00,NOT_REQUIRED,IN_STORE,22.8305,GBP,GB,0,Events
22105,19445,2023-11-03 16:53:51.901000+00:00,OK,ONLINE,310.70828,EUR,NL,0,Events
26934,19445,2023-12-15 00:04:52.057000+00:00,NOT_REQUIRED,IN_STORE,142.32,EUR,ES,0,Events
21354,19445,2023-04-20 14:23:57.350000+00:00,NOT_REQUIRED,ONLINE,71.16,EUR,PT,0,Events
66392,19445,2023-10-05 16:47:15.700000+00:00,OK,ONLINE,166.20603999999997,EUR,LU,0,Events
65939,8349,2023-08-23 04:09:53.448000+00:00,WAITING_FOR_REVIEWER,ONLINE,116.52449999999999,GBP,GB,0,Events
36163,19445,2023-03-09 17:27:49.807000+00:00,NOT_REQUIRED,ONLINE,327.336,GBP,GB,0,Events
33495,19445,2023-06-30 12:06:38.100000+00:00,NOT_REQUIRED,IN_STORE,303.616,EUR,PT,1,Events
29103,19445,2023-07-27 13:37:02.277000+00:00,NOT_REQUIRED,IN_STORE,12.690199999999999,EUR,PT,0,Events
9276,54393,2023-12-19 13:26:51.656000+00:00,NOT_REQUIRED,IN_STORE,37.240399999999994,GBP,GB,1,Events
88366,19445,2023-09-28 15:25:12.040000+00:00,OK,IN_STORE,37.4776,EUR,IE,0,Events
12727,19445,2023-06-12 13:07:34.759000+00:00,NOT_REQUIRED,IN_STORE,121.42267999999999,GBP,GB,0,Events
61049,7452,2023-06-19 20:58:42.366000+00:00,WAITING_FOR_REVIEWER,IN_STORE,215.94688,GBP,GB,0,Events
21419,67636,2023-03-23 11:23:00.987000+00:00,NOT_REQUIRED,IN_STORE,527.77,THB,TH,1,Events
62085,22212,2023-01-31 08:02:31.599000+00:00,OK,ONLINE,348.3282,GBP,GB,0,Events
20603,22975,2023-11-16 12:51:37.739000+00:00,WAITING_FOR_EXPENSE_OWNER,IN_STORE,30.45648,EUR,PT,1,Events
67869,56284,2023-07-14 16:07:10.545000+00:00,NOT_REQUIRED,IN_STORE,34.2161,GBP,GB,0,Events
64462,19445,2023-04-19 17:36:58.165000+00:00,NOT_REQUIRED,IN_STORE,187.38799999999998,EUR,PT,0,Events
77689,74002,2023-01-15 11:38:18.565000+00:00,NOT_SET,IN_STORE,1.3046,GBP,GB,1,Events
12104,8349,2023-10-11 20:39:06.475000+00:00,WAITING_FOR_REVIEWER,IN_STORE,35.354659999999996,GBP,GB,0,Events
53023,53279,2023-02-10 14:16:57.153000+00:00,NOT_REQUIRED,ONLINE,25.404120000000002,GBP,IN,0,Events
21493,19445,2023-07-20 12:40:55.700000+00:00,NOT_REQUIRED,IN_STORE,13.579699999999999,GBP,GB,0,Events
13920,90684,2023-12-14 18:10:04.152000+00:00,NOT_REQUIRED,IN_STORE,13.461099999999998,GBP,GB,1,Events
30114,97335,2023-12-12 16:08:49.348000+00:00,WAITING_FOR_REVIEWER,IN_STORE,11.94302,GBP,GB,1,Events
46019,19445,2023-05-08 13:42:29.077000+00:00,NOT_REQUIRED,ONLINE,1008.0999999999999,GBP,GB,0,Events
96330,19445,2023-11-03 13:44:04.582000+00:00,OK,ONLINE,223.39496,GBP,NL,0,Events
93522,19445,2023-03-14 18:29:23.194000+00:00,NOT_REQUIRED,IN_STORE,40.917,GBP,GB,0,Events
22376,19445,2023-01-24 19:43:14.158000+00:00,NOT_REQUIRED,IN_STORE,170.59423999999999,GBP,GB,0,Events
50914,90684,2023-07-26 16:10:28.958000+00:00,WAITING_FOR_REVIEWER,IN_STORE,31.903399999999998,GBP,GB,0,Events
66122,19445,2023-03-17 04:29:53.500000+00:00,NOT_SET,ONLINE,151.6894,GBP,GB,0,Events
80582,42547,2023-06-08 17:33:24.365000+00:00,NOT_REQUIRED,ONLINE,22.74748,GBP,GB,0,Events
57326,54795,2023-01-16 09:47:13.217000+00:00,NOT_REQUIRED,ONLINE,69.13194,GBP,GB,0,Events
67107,19445,2023-07-12 10:32:33.123000+00:00,NOT_REQUIRED,ONLINE,935.7539999999999,GBP,GB,0,Events
34408,19445,2023-02-21 20:45:26.313000+00:00,NOT_REQUIRED,IN_STORE,251.88268,GBP,GB,0,Events
70938,19445,2023-03-23 12:34:56.399000+00:00,NOT_REQUIRED,IN_STORE,11.86,GBP,GB,1,Events
20499,19445,2023-12-14 22:43:27.922000+00:00,NOT_REQUIRED,IN_STORE,518.2819999999999,EUR,ES,0,Events
22338,8349,2023-10-31 20:01:44.274000+00:00,OK,IN_STORE,86.10359999999999,GBP,GB,0,Events
69268,19445,2023-10-10 16:56:41.750000+00:00,OK,ONLINE,142.22512,EUR,LU,0,Events
98676,8349,2023-10-31 21:54:37.489000+00:00,OK,IN_STORE,59.70324,GBP,GB,1,Events
22011,19445,2023-07-25 20:33:47.366000+00:00,NOT_REQUIRED,IN_STORE,165.00817999999998,EUR,PT,0,Events
96173,19445,2023-11-14 09:34:06.861000+00:00,NOT_REQUIRED,IN_STORE,22.2968,EUR,PT,1,Events
22725,19445,2023-04-06 14:39:07.103000+00:00,NOT_REQUIRED,IN_STORE,10.674,GBP,GB,0,Events
95840,19445,2023-08-29 15:40:05.405000+00:00,NOT_SET,ONLINE,33.21986,GBP,GB,1,Events
27182,64746,2023-06-15 18:15:45.718000+00:00,NOT_REQUIRED,IN_STORE,19.6876,GBP,GB,0,Events
52364,19445,2023-10-10 18:49:08.401000+00:00,WAITING_FOR_EXPENSE_OWNER,ONLINE,27.02894,GBP,GB,1,Events
40158,46912,2023-07-27 16:35:32.980000+00:00,NOT_REQUIRED,IN_STORE,10.674,EUR,PT,0,Events
15446,19445,2023-11-14 09:12:25.261000+00:00,OK,IN_STORE,23.0677,EUR,PT,0,Events
85030,8349,2023-07-27 17:38:42.990000+00:00,WAITING_FOR_REVIEWER,IN_STORE,118.6,GBP,GB,0,Events
38824,64746,2023-06-14 11:53:12.693000+00:00,NOT_REQUIRED,IN_STORE,5.8114,GBP,GB,0,Events
57416,90684,2023-12-08 11:34:41.536000+00:00,NOT_REQUIRED,ONLINE,18.65578,GBP,GB,0,Events
19694,19445,2023-07-09 09:39:21.392000+00:00,WAITING_FOR_REVIEWER,ONLINE,51.02172,GBP,LU,0,Events
10616,19445,2023-08-16 19:49:57.580000+00:00,NOT_REQUIRED,IN_STORE,5174.1384800000005,DKK,DK,0,Events
802,19445,2023-04-25 09:10:15.726000+00:00,NOT_REQUIRED,IN_STORE,4.744,GBP,GB,0,Events
52520,90684,2023-02-07 15:28:07.079000+00:00,NOT_REQUIRED,IN_STORE,20.755,GBP,GB,0,Events
88901,8349,2023-03-23 09:38:34.742000+00:00,NOT_REQUIRED,IN_STORE,94.34629999999999,GBP,GB,0,Events
44417,22975,2023-06-06 06:03:58.724000+00:00,NOT_REQUIRED,IN_STORE,11.267,EUR,FR,0,Events
24524,5240,2023-09-21 10:57:33.447000+00:00,NOT_REQUIRED,IN_STORE,355.207,DKK,DK,0,Events
67361,19445,2023-05-18 13:00:47.885000+00:00,NOT_REQUIRED,IN_STORE,64.637,EUR,ES,0,Events
49339,22975,2023-06-15 13:55:35.135000+00:00,WAITING_FOR_REVIEWER,IN_STORE,15.5959,EUR,FR,0,Events
23081,7452,2023-10-24 15:00:15.527000+00:00,WAITING_FOR_REVIEWER,IN_STORE,113.97459999999998,EUR,PT,0,Events
99180,19445,2023-08-16 13:18:17.150000+00:00,NOT_REQUIRED,IN_STORE,20.162,GBP,GB,0,Events
45743,90684,2023-02-08 22:00:52.082000+00:00,NOT_REQUIRED,IN_STORE,3783.3399999999997,DKK,DK,0,Events
37287,90684,2023-12-19 13:26:02.202000+00:00,NOT_REQUIRED,IN_STORE,37.240399999999994,GBP,GB,0,Events
49265,54795,2023-01-10 09:37:21.005000+00:00,NOT_REQUIRED,ONLINE,106.74,GBP,GB,0,Events
77442,19445,2023-05-19 12:58:23.801000+00:00,NOT_REQUIRED,ONLINE,296.5,GBP,GB,0,Events
41686,22975,2023-03-28 07:15:35.258000+00:00,NOT_REQUIRED,IN_STORE,12.453,EUR,FR,0,Events
72789,22975,2023-05-10 06:40:59.988000+00:00,NOT_REQUIRED,IN_STORE,4.744,EUR,FR,0,Events
75678,88729,2023-08-24 09:59:48.665000+00:00,NOT_REQUIRED,ONLINE,32.686159999999994,GBP,GB,0,Events
39215,19445,2023-04-18 16:21:44.989000+00:00,NOT_REQUIRED,IN_STORE,73.532,EUR,PT,0,Events
73982,19445,2023-07-07 14:04:46.463000+00:00,NOT_REQUIRED,ONLINE,175.528,GBP,GB,0,Events
43492,19445,2023-08-15 09:19:50.731000+00:00,NOT_REQUIRED,IN_STORE,16.1296,GBP,GB,0,Events
14420,14343,2023-01-16 17:53:33.549000+00:00,NOT_REQUIRED,ONLINE,22.391679999999997,GBP,GB,0,Events
74518,19445,2023-11-12 13:19:21.911000+00:00,NOT_REQUIRED,IN_STORE,3.8545,GBP,GB,0,Events
99608,19445,2023-04-13 11:59:20.202000+00:00,NOT_REQUIRED,IN_STORE,68.05268,GBP,GB,0,Events
67920,19445,2023-11-03 13:35:10.092000+00:00,OK,ONLINE,214.65414,GBP,NL,0,Events
17338,19445,2023-04-20 18:25:51.575000+00:00,NOT_REQUIRED,ONLINE,18.33556,GBP,GB,0,Events
45098,19445,2023-07-12 20:32:47.698000+00:00,NOT_REQUIRED,IN_STORE,199.6038,EUR,ES,0,Events
98264,8349,2023-07-27 18:31:51.801000+00:00,WAITING_FOR_REVIEWER,IN_STORE,118.6,GBP,GB,0,Events
54930,14343,2023-02-10 19:03:53.816000+00:00,OK,IN_STORE,22.522139999999997,GBP,GB,0,Events
63707,8349,2023-08-23 09:55:35.796000+00:00,NOT_REQUIRED,ONLINE,46.50306,GBP,LU,0,Events
717,88729,2023-10-03 09:52:01.687000+00:00,OK,ONLINE,34.287259999999996,GBP,GB,0,Events
21784,19445,2023-11-03 15:10:55.974000+00:00,OK,ONLINE,33.231719999999996,GBP,NL,1,Events
54467,19445,2023-12-14 17:24:14.387000+00:00,NOT_REQUIRED,IN_STORE,18.31184,GBP,GB,0,Events
8926,90684,2023-06-29 11:48:39.208000+00:00,NOT_REQUIRED,IN_STORE,33.59938,GBP,GB,0,Events
33613,14343,2023-01-19 20:01:38.507000+00:00,OK,IN_STORE,177.89999999999998,GBP,GB,0,Events
11848,14343,2023-10-24 16:09:36.421000+00:00,NOT_REQUIRED,IN_STORE,33.3266,EUR,PT,0,Events
80371,19445,2023-03-24 11:56:05.380000+00:00,NOT_REQUIRED,IN_STORE,8.420599999999999,GBP,GB,1,Events
43801,19445,2023-10-26 12:13:41.345000+00:00,NOT_REQUIRED,IN_STORE,173.85574,GBP,GB,1,Events
10167,42547,2023-06-23 19:07:31.090000+00:00,NOT_REQUIRED,IN_STORE,36.054399999999994,GBP,GB,1,Events
36904,19445,2023-10-09 11:17:28.215000+00:00,OK,IN_STORE,10.674,GBP,GB,1,Events
25611,19445,2023-08-15 19:09:29.851000+00:00,NOT_REQUIRED,IN_STORE,3110.48662,DKK,DK,0,Events
99211,8349,2023-03-02 07:34:21.587000+00:00,NOT_SET,IN_STORE,59.3,GBP,GB,0,Events
74802,14343,2023-02-09 18:11:12.198000+00:00,OK,IN_STORE,177.89999999999998,GBP,GB,0,Events
32904,19445,2023-08-16 15:25:24.451000+00:00,NOT_REQUIRED,IN_STORE,171.97,DKK,DK,1,Events
87093,19445,2023-03-23 12:33:59.665000+00:00,WAITING_FOR_EXPENSE_OWNER,IN_STORE,46.894439999999996,EUR,BE,0,Events
64553,19445,2023-04-27 16:03:29.593000+00:00,NOT_REQUIRED,IN_STORE,123.83026,GBP,GB,0,Events
18124,22975,2023-12-20 16:08:17.539000+00:00,WAITING_FOR_REVIEWER,IN_STORE,368.6681,GBP,GB,0,Events
45706,19445,2023-07-11 09:38:44.830000+00:00,NOT_REQUIRED,IN_STORE,8.0648,GBP,GB,0,Events
18956,56284,2023-06-29 11:48:29.727000+00:00,NOT_REQUIRED,IN_STORE,33.59938,GBP,GB,1,Events
98369,8349,2023-11-16 09:28:48.170000+00:00,NOT_REQUIRED,IN_STORE,22.415399999999998,EUR,PT,0,Events
96017,19445,2023-10-31 21:59:51.893000+00:00,OK,IN_STORE,926.9182999999999,SEK,SE,0,Events
16736,90684,2023-07-04 14:51:18.030000+00:00,NOT_REQUIRED,IN_STORE,10.9112,GBP,GB,0,Events
23162,19445,2023-03-23 08:28:15.579000+00:00,NOT_REQUIRED,IN_STORE,17.95604,GBP,GB,1,Events
1232,19445,2023-12-08 17:50:06.656000+00:00,NOT_REQUIRED,ONLINE,31.00204,GBP,GB,0,Events
41525,19445,2023-11-07 21:07:59.671000+00:00,OK,IN_STORE,108.28179999999999,EUR,ES,1,Events
67462,22975,2023-04-13 22:27:38.235000+00:00,NOT_REQUIRED,IN_STORE,35.58,EUR,PT,0,Events
21158,19445,2023-10-18 11:00:59.324000+00:00,OK,IN_STORE,197.9434,EUR,ES,0,Events
39969,19445,2023-03-22 21:10:06.893000+00:00,NOT_REQUIRED,IN_STORE,1879.81,DKK,DK,1,Events
31768,19445,2023-10-05 17:27:26.594000+00:00,OK,ONLINE,76.56816,EUR,LU,0,Events
45520,64746,2023-06-13 10:29:15.938000+00:00,NOT_REQUIRED,IN_STORE,5.443739999999999,GBP,GB,0,Events
33937,42547,2023-06-23 19:30:45.372000+00:00,NOT_REQUIRED,IN_STORE,11.255139999999999,GBP,GB,0,Events
25476,14343,2023-07-04 08:09:51.351000+00:00,OK,ONLINE,398.496,GBP,GB,0,Events
53505,19445,2023-05-15 16:09:31.761000+00:00,NOT_REQUIRED,IN_STORE,33.208,EUR,PT,0,Events
3765,90684,2023-02-07 12:45:53.662000+00:00,NOT_REQUIRED,IN_STORE,19.0946,GBP,GB,0,Events
92985,62531,2023-09-20 14:35:03.383000+00:00,NOT_SET,ONLINE,10.662139999999999,GBP,GB,1,Events
32899,19445,2023-08-23 14:46:56.694000+00:00,NOT_REQUIRED,ONLINE,29.65,GBP,GB,0,Events
90573,39846,2023-09-27 12:03:57.016000+00:00,OK,IN_STORE,67.36479999999999,EUR,PT,0,Events
92715,19445,2023-11-02 17:11:39.010000+00:00,WAITING_FOR_REVIEWER,ONLINE,163.65614,GBP,GB,0,Events
93099,8349,2023-01-30 21:56:25.062000+00:00,WAITING_FOR_REVIEWER,IN_STORE,339.6704,EUR,PT,0,Events
89867,19445,2023-10-05 16:33:10.450000+00:00,OK,ONLINE,521.8399999999999,EUR,ES,1,Events
28242,19445,2023-10-23 18:38:35.687000+00:00,NOT_REQUIRED,IN_STORE,210.3964,EUR,PT,0,Events
43628,19445,2023-10-04 16:14:22.082000+00:00,OK,IN_STORE,29.65,GBP,GB,0,Events
